label,parent_label,idx,parent_idx
['crossbow'],['bow'],6191,5658
"['lepidopterous_insect', 'lepidopteron', 'lepidopteran']",['insect'],6192,5139
['steamer'],"['cooking_utensil', 'cookware']",6193,5010
"['caftan', 'kaftan']",['cloak'],6194,5276
['partridge'],['phasianid'],6195,5819
"['bird_louse', 'biting_louse', 'louse']",['insect'],6196,5139
['staple'],['nail'],6197,5365
"['tabor', 'tabour']","['drum', 'membranophone', 'tympan']",6198,4993
['edible_seed'],['seed'],6199,5244
"['turner', 'food_turner']","['cooking_utensil', 'cookware']",6200,5010
['bull_mastiff'],['working_dog'],6201,4794
['flambeau'],['torch'],6202,6032
['enamelware'],"['cooking_utensil', 'cookware']",6203,5010
['brassard'],"['armor_plate', 'armour_plate', 'armor_plating', 'plate_armor', 'plate_armour']",6204,5724
"['bicycle_clip', 'trouser_clip']",['clip'],6205,5773
['boxer'],['working_dog'],6206,4794
"['nylons', 'nylon_stocking', 'rayons', 'rayon_stocking', 'silk_stocking']",['stocking'],6207,5188
['canteen'],"['shop', 'store']",6208,5809
['cargo_door'],['door'],6209,5982
['von_Neumann_machine'],['digital_computer'],6210,5758
"['wheatworm', 'wheat_eel', 'wheat_eelworm', 'Tylenchus_tritici']","['nematode', 'nematode_worm', 'roundworm']",6211,6069
['black_grouse'],['grouse'],6212,5124
['fauld'],"['armor_plate', 'armour_plate', 'armor_plating', 'plate_armor', 'plate_armour']",6213,5724
['nonpasserine_bird'],['bird'],6214,4862
['front_projector'],['projector'],6215,5273
['choo-choo'],"['locomotive', 'engine', 'locomotive_engine', 'railway_locomotive']",6216,4830
['jacket'],['coat'],6217,4818
['box_coat'],['coat'],6218,4818
"['planarian', 'planaria']","['flatworm', 'platyhelminth']",6219,5308
"['trichopterous_insect', 'trichopteran', 'trichopteron']",['insect'],6220,5139
['Newburg_sauce'],['sauce'],6221,5888
['whaling_gun'],['gun'],6222,6016
['outfitter'],"['shop', 'store']",6223,5809
"['ephemerid', 'ephemeropteran']",['insect'],6224,5139
['reconnaissance_plane'],"['airplane', 'aeroplane', 'plane']",6225,7678
['old_school_tie'],"['necktie', 'tie']",6226,5781
['curling_iron'],"['home_appliance', 'household_appliance']",6227,5805
['octopod'],"['cephalopod', 'cephalopod_mollusk']",6228,5089
"['anchor_chain', 'anchor_rope']",['chain'],6229,5898
"['seed_shrimp', 'mussel_shrimp', 'ostracod']",['crustacean'],6230,5685
['toy_poodle'],"['poodle', 'poodle_dog']",6231,5232
"['toggle_switch', 'toggle', 'on-off_switch', 'on/off_switch']","['switch', 'electric_switch', 'electrical_switch']",6232,5515
['fruit_machine'],"['slot', 'one-armed_bandit']",6233,5002
['terrier'],['hunting_dog'],6234,6080
['parrot'],['bird'],6235,4862
"['pizzeria', 'pizza_shop', 'pizza_parlor']","['shop', 'store']",6236,5809
['sunbonnet'],"['bonnet', 'poke_bonnet']",6237,4685
['frigate'],"['warship', 'war_vessel', 'combat_ship']",6238,4990
"['auxiliary_pump', 'donkey_pump']",['pump'],6239,5155
"['card_index', 'card_catalog', 'card_catalogue']","['file', 'file_cabinet', 'filing_cabinet']",6240,5479
['Sinornis'],['bird'],6241,4862
"['ravigote', 'ravigotte']",['sauce'],6242,5888
['bearnaise'],['sauce'],6243,5888
['Chinese_puzzle'],['puzzle'],6244,4775
"['dachshund', 'dachsie', 'badger_dog']",['hunting_dog'],6245,6080
"['leaf_miner', 'leaf-miner']",['insect'],6246,5139
['physa'],"['gastropod', 'univalve']",6247,4860
['dogcart'],['cart'],6248,4855
['galley'],"['vessel', 'watercraft']",6249,5284
['hearing_dog'],['working_dog'],6250,4794
['tablet-armed_chair'],['chair'],6251,5336
['snowmobile'],['tracked_vehicle'],6252,6077
['rivet'],['pin'],6253,5607
['Elastoplast'],['adhesive_bandage'],6254,4894
['bloodmobile'],"['motor_vehicle', 'automotive_vehicle']",6255,6086
['bordelaise'],['sauce'],6256,5888
['double_bed'],['bed'],6257,4767
['armchair'],['chair'],6258,5336
"['chicken_roundworm', 'Ascaridia_galli']","['nematode', 'nematode_worm', 'roundworm']",6259,6069
"['pinworm', 'threadworm', 'Enterobius_vermicularis']","['nematode', 'nematode_worm', 'roundworm']",6260,6069
"['power_mower', 'motor_mower']","['lawn_mower', 'mower']",6261,4841
['slipknot'],['knot'],6262,4786
"['yacht', 'racing_yacht']","['vessel', 'watercraft']",6263,5284
['dip'],"['candle', 'taper', 'wax_light']",6264,5645
['seizure-alert_dog'],['working_dog'],6265,4794
['square_knot'],['knot'],6266,4786
"['column', 'pillar']","['upright', 'vertical']",6267,5586
"['sporting_dog', 'gun_dog']",['hunting_dog'],6268,6080
"['salon', 'beauty_salon', 'beauty_parlor', 'beauty_parlour', 'beauty_shop']","['shop', 'store']",6269,5809
['nester'],['bird'],6270,4862
['magnetic_compass'],['compass'],6271,4739
"['figure_eight', 'figure_of_eight']",['knot'],6272,4786
['large_poodle'],"['poodle', 'poodle_dog']",6273,5232
['corvette'],"['warship', 'war_vessel', 'combat_ship']",6274,4990
['stopper_knot'],['knot'],6275,4786
"['jointer', 'jointer_plane', 'jointing_plane', 'long_plane']","['plane', ""carpenter's_plane"", 'woodworking_plane']",6276,5027
"['watchdog', 'guard_dog']",['working_dog'],6277,4794
['tack'],['nail'],6278,5365
"['false_scorpion', 'pseudoscorpion']","['arachnid', 'arachnoid']",6279,5314
['hair_slide'],['clip'],6280,5773
"['cocktail_sauce', 'seafood_sauce']",['sauce'],6281,5888
['park_bench'],['bench'],6282,5263
['bitt_pin'],['pin'],6283,5607
"['aircraft_carrier', 'carrier', 'flattop', 'attack_aircraft_carrier']","['warship', 'war_vessel', 'combat_ship']",6284,4990
"['dickeybird', 'dickey-bird', 'dickybird', 'dicky-bird']",['bird'],6285,4862
['sliding_door'],['door'],6286,5982
"['trepang', 'Holothuria_edulis']","['sea_cucumber', 'holothurian']",6287,5267
['urn'],['vase'],6288,5595
['snail_butter'],['sauce'],6289,5888
"['love_seat', 'loveseat', 'tete-a-tete', 'vis-a-vis']","['sofa', 'couch', 'lounge']",6290,6000
"['bridal_gown', 'wedding_gown', 'wedding_dress']",['gown'],6291,4652
['fish'],['aquatic_vertebrate'],6292,6012
"['lingerie', 'intimate_apparel']","['underwear', 'underclothes', 'underclothing']",6293,4641
['hearse'],"['motor_vehicle', 'automotive_vehicle']",6294,6086
['balance'],"['scale', 'weighing_machine']",6295,4930
['divan'],"['sofa', 'couch', 'lounge']",6296,6000
['sunglass'],"['converging_lens', 'convex_lens']",6297,4991
"['elevated_railway', 'elevated_railroad', 'elevated', 'el', 'overhead_railway']","['railway', 'railroad', 'railroad_line', 'railway_line', 'railway_system']",6298,5059
"['florist', 'florist_shop', 'flower_store']","['shop', 'store']",6299,5809
"['earphone', 'earpiece', 'headphone', 'phone']",['electro-acoustic_transducer'],6300,5101
"['drone', 'drone_pipe', 'bourdon']",['pipe'],6301,5220
['chatelaine'],['chain'],6302,5898
['carrick_bend'],['knot'],6303,4786
"['boomerang', 'throwing_stick', 'throw_stick']","['projectile', 'missile']",6304,5621
"['Espagnole', 'sauce_Espagnole']",['sauce'],6305,5888
['troopship'],['ship'],6306,6859
['spokeshave'],"['plane', ""carpenter's_plane"", 'woodworking_plane']",6307,5027
['Japanese_spaniel'],"['toy_dog', 'toy']",6308,5788
['barbershop'],"['shop', 'store']",6309,5809
['bodega'],"['shop', 'store']",6310,5809
"['prolonge_knot', ""sailor's_breastplate""]",['knot'],6311,4786
"['clothes_dryer', 'clothes_drier']","['dryer', 'drier']",6312,5964
['Quaker_gun'],['gun'],6313,6016
['sixpenny_nail'],['nail'],6314,5365
"['dibranchiate', 'dibranchiate_mollusk', 'dibranch']","['cephalopod', 'cephalopod_mollusk']",6315,5089
"['shoe_shop', 'shoe-shop', 'shoe_store']","['shop', 'store']",6316,5809
['neem_seed'],['seed'],6317,5244
['coquilla_nut'],['seed'],6318,5244
"['chaise_longue', 'chaise', 'daybed']",['chair'],6319,5336
['edge_tool'],"['cutter', 'cutlery', 'cutting_tool']",6320,5488
"['placental', 'placental_mammal', 'eutherian', 'eutherian_mammal']","['mammal', 'mammalian']",6321,5765
['sand_dollar'],['sea_urchin'],6322,5808
['betting_shop'],"['shop', 'store']",6323,5809
['Phillips_screwdriver'],['screwdriver'],6324,5297
['cock'],['bird'],6325,4862
"['submersible', 'submersible_warship']","['warship', 'war_vessel', 'combat_ship']",6326,4990
['tambourine'],"['drum', 'membranophone', 'tympan']",6327,4993
['oil_pump'],['pump'],6328,5155
"['computer_screen', 'computer_display']","['screen', 'CRT_screen']",6329,4668
"['gamp', 'brolly']",['umbrella'],6330,5984
"['Pembroke', 'Pembroke_Welsh_corgi']","['corgi', 'Welsh_corgi']",6331,5771
"['duffel_coat', 'duffle_coat']",['coat'],6332,4818
"['pulp', 'pulp_magazine']","['magazine', 'mag']",6333,5589
"['carousel', 'carrousel', 'merry-go-round', 'roundabout', 'whirligig']",['ride'],6334,5116
['refrigerator_car'],['freight_car'],6335,5111
['Ibero-mesornis'],['bird'],6336,4862
"['paper_clip', 'paperclip', 'gem_clip']",['clip'],6337,5773
['bomber'],"['airplane', 'aeroplane', 'plane']",6338,7678
"['capote', 'hooded_cloak']",['cloak'],6339,5276
"['cittern', 'cithern', 'cither', 'citole', 'gittern']",['guitar'],6340,5485
['Aegina'],['jellyfish'],6341,6025
['barograph'],['barometer'],6342,5465
"['fishing_boat', 'fishing_smack', 'fishing_vessel']","['vessel', 'watercraft']",6343,5284
"['bellarmine', 'longbeard', 'long-beard', 'greybeard']",['jug'],6344,6053
"['cape', 'mantle']",['cloak'],6345,5276
['wheelchair'],['chair'],6346,5336
['slave_market'],"['marketplace', 'market_place', 'mart', 'market']",6347,5364
['lever_lock'],['lock'],6348,5052
['curry_sauce'],['sauce'],6349,5888
['frock_coat'],['coat'],6350,4818
"['capercaillie', 'capercailzie', 'horse_of_the_wood', 'Tetrao_urogallus']",['grouse'],6351,5124
['boat'],"['vessel', 'watercraft']",6352,5284
['electrometer'],['meter'],6353,5528
['interior_door'],['door'],6354,5982
"['dining_car', 'diner', 'dining_compartment', 'buffet_car']","['passenger_car', 'coach', 'carriage']",6355,4707
"['pulley', 'pulley-block', 'pulley_block', 'block']","['machine', 'simple_machine']",6356,5900
['kitchen_appliance'],"['home_appliance', 'household_appliance']",6357,5805
['horsehair_wig'],['wig'],6358,4911
['diesel_locomotive'],"['locomotive', 'engine', 'locomotive_engine', 'railway_locomotive']",6359,4830
"['prairie_chicken', 'prairie_grouse', 'prairie_fowl']",['grouse'],6360,5124
"['bulldog_clip', 'alligator_clip']",['clip'],6361,5773
['woodscrew'],['screw'],6362,5870
['apricot_sauce'],['sauce'],6363,5888
['chili_dog'],"['hotdog', 'hot_dog', 'red_hot']",6364,5378
"['trichina', 'Trichinella_spiralis']","['nematode', 'nematode_worm', 'roundworm']",6365,6069
"['lychgate', 'lichgate']",['gate'],6366,5739
['shawl'],['cloak'],6367,5276
"['dot_matrix_printer', 'matrix_printer', 'dot_printer']",['printer'],6368,5553
['half_hitch'],['knot'],6369,4786
['boothose'],['stocking'],6370,5188
"['uke', 'ukulele']",['guitar'],6371,5485
['apodiform_bird'],['bird'],6372,4862
"['chanfron', 'chamfron', 'testiere', 'frontstall', 'front-stall']","['armor_plate', 'armour_plate', 'armor_plating', 'plate_armor', 'plate_armour']",6373,5724
"['mainframe', 'mainframe_computer']",['digital_computer'],6374,5758
"['dinky', 'dinkey']","['locomotive', 'engine', 'locomotive_engine', 'railway_locomotive']",6375,4830
"['air_gun', 'airgun', 'air_rifle']",['gun'],6376,6016
['jack_plane'],"['plane', ""carpenter's_plane"", 'woodworking_plane']",6377,5027
['storm_door'],['door'],6378,5982
['stealth_aircraft'],['aircraft'],6379,5235
"['cleaners', 'dry_cleaners']","['shop', 'store']",6380,5809
"['voider', 'gusset']","['chain_mail', 'ring_mail', 'mail', 'chain_armor', 'chain_armour', 'ring_armor', 'ring_armour']",6381,5495
['Smitane'],['sauce'],6382,5888
"['personal_computer', 'PC', 'microcomputer']",['digital_computer'],6383,5758
['destroyer_escort'],"['warship', 'war_vessel', 'combat_ship']",6384,4990
['portcullis'],['gate'],6385,5739
['voltmeter'],['meter'],6386,5528
['flower'],"['angiosperm', 'flowering_plant']",6387,5325
"['dark_lantern', ""bull's-eye""]",['lantern'],6388,5628
"['argyle', 'argyll']",['sock'],6389,6026
['doodlebug'],"['motor_vehicle', 'automotive_vehicle']",6390,6086
"['Lyonnaise_sauce', 'brown_onion_sauce']",['sauce'],6391,5888
"['hammock', 'sack']",['bed'],6392,4767
['junk_shop'],"['shop', 'store']",6393,5809
['bolt_cutter'],"['cutter', 'cutlery', 'cutting_tool']",6394,5488
"['support_hose', 'support_stocking']",['stocking'],6395,5188
['camera_tripod'],['tripod'],6396,4992
"['phasmid', 'phasmid_insect']",['insect'],6397,5139
"['revolving_door', 'revolver']",['door'],6398,5982
['head_shop'],"['shop', 'store']",6399,5809
"['boutique', 'dress_shop']","['shop', 'store']",6400,5809
['water_jug'],['jug'],6401,6053
"['greave', 'jambeau']","['armor_plate', 'armour_plate', 'armor_plating', 'plate_armor', 'plate_armour']",6402,5724
['setscrew'],['screw'],6403,5870
['trap_door'],['door'],6404,5982
['pupa'],['insect'],6405,5139
"['binder', 'reaper_binder']","['harvester', 'reaper']",6406,5688
['capital_ship'],"['warship', 'war_vessel', 'combat_ship']",6407,4990
"['clothing_store', 'haberdashery', 'haberdashery_store', 'mens_store']","['shop', 'store']",6408,5809
['die'],"['cutter', 'cutlery', 'cutting_tool']",6409,5488
['piciform_bird'],['bird'],6410,4862
"['ghetto_blaster', 'boom_box']","['stereo', 'stereophony', 'stereo_system', 'stereophonic_system']",6411,5104
['filaria'],"['nematode', 'nematode_worm', 'roundworm']",6412,6069
['nebuchadnezzar'],['wine_bottle'],6413,5064
"['bulldozer', 'dozer']",['tractor'],6414,5512
"['backspace_key', 'backspace', 'backspacer']",['key'],6415,4960
['Windsor_tie'],"['necktie', 'tie']",6416,5781
['cannon'],"['armor_plate', 'armour_plate', 'armor_plating', 'plate_armor', 'plate_armour']",6417,5724
"['pony_cart', 'ponycart', 'donkey_cart', 'tub-cart']",['cart'],6418,4855
['slug'],"['gastropod', 'univalve']",6419,4860
"['cable', 'cable_television', 'cable_system', 'cable_television_service']","['television', 'television_system']",6420,5885
['block_plane'],"['plane', ""carpenter's_plane"", 'woodworking_plane']",6421,5027
"['Pekinese', 'Pekingese', 'Peke']","['toy_dog', 'toy']",6422,5788
['bell_pepper'],['sweet_pepper'],6423,5738
"['rule', 'ruler']","['measuring_stick', 'measure', 'measuring_rod']",6424,4709
"['madderwort', 'rubiaceous_plant']","['angiosperm', 'flowering_plant']",6425,5325
"['chain_saw', 'chainsaw']","['power_saw', 'saw', 'sawing_machine']",6426,5497
['ballistic_missile'],['missile'],6427,5133
['cubitiere'],"['armor_plate', 'armour_plate', 'armor_plating', 'plate_armor', 'plate_armour']",6428,5724
['single_bed'],['bed'],6429,4767
"['trouser_press', 'pants_presser']","['home_appliance', 'household_appliance']",6430,5805
"['camper', 'camping_bus', 'motor_home']","['recreational_vehicle', 'RV', 'R.V.']",6431,6090
['pitch_pipe'],['pipe'],6432,5220
['prototherian'],"['mammal', 'mammalian']",6433,5765
['ironclad'],"['warship', 'war_vessel', 'combat_ship']",6434,4990
['heart_urchin'],['sea_urchin'],6435,5808
['grizzle'],['wig'],6436,4911
['cylinder_lock'],['lock'],6437,5052
"['scoop', 'scoop_shovel']",['shovel'],6438,5554
['decapod'],"['cephalopod', 'cephalopod_mollusk']",6439,5089
['sea_pen'],"['anthozoan', 'actinozoan']",6440,6126
['latchstring'],['opener'],6441,5050
['beetle'],['insect'],6442,5139
"['tapeworm', 'cestode']","['flatworm', 'platyhelminth']",6443,5308
"['clout_nail', 'clout']",['nail'],6444,5365
['water_pump'],['pump'],6445,5155
"['anapsid', 'anapsid_reptile']","['reptile', 'reptilian']",6446,5172
['banquette'],['bench'],6447,5263
"['house_centipede', 'Scutigera_coleoptrata']",['centipede'],6448,5080
"['scissors', 'pair_of_scissors']",['compound_lever'],6449,5792
['head_gate'],['gate'],6450,5739
['globe_pepper'],['sweet_pepper'],6451,5738
"['rushlight', 'rush_candle']","['candle', 'taper', 'wax_light']",6452,5645
"['beating-reed_instrument', 'reed_instrument', 'reed']","['woodwind', 'woodwind_instrument', 'wood']",6453,5521
"['bow', 'bowknot']",['knot'],6454,4786
['hot_sauce'],['sauce'],6455,5888
['fluxmeter'],['meter'],6456,5528
['safety_pin'],['pin'],6457,5607
"['agora', 'public_square']","['marketplace', 'market_place', 'mart', 'market']",6458,5364
['backplate'],"['armor_plate', 'armour_plate', 'armor_plating', 'plate_armor', 'plate_armour']",6459,5724
['scorpion'],"['arachnid', 'arachnoid']",6460,5314
"['jigsaw', 'scroll_saw', 'fretsaw']","['power_saw', 'saw', 'sawing_machine']",6461,5497
"['Bercy', 'Bercy_butter']",['sauce'],6462,5888
['traction_engine'],"['locomotive', 'engine', 'locomotive_engine', 'railway_locomotive']",6463,4830
['pallium'],['vestment'],6464,5683
"['hypodermic_syringe', 'hypodermic', 'hypo']",['syringe'],6465,6009
['timer'],"['timepiece', 'timekeeper', 'horologe']",6466,5387
['cap_screw'],['screw'],6467,5870
"['background', 'desktop', 'screen_background']","['screen', 'CRT_screen']",6468,4668
['postage_meter'],['meter'],6469,5528
"['branchiopod_crustacean', 'branchiopod', 'branchiopodan']",['crustacean'],6470,5685
['queen'],['insect'],6471,5139
['whiskey_jug'],['jug'],6472,6053
['metatherian'],"['mammal', 'mammalian']",6473,5765
['hen'],['bird'],6474,4862
['Shih-Tzu'],"['toy_dog', 'toy']",6475,5788
"['telescope', 'scope']",['magnifier'],6476,5472
['wheel'],"['machine', 'simple_machine']",6477,5900
"['harmonica', 'mouth_organ', 'harp', 'mouth_harp']",['free-reed_instrument'],6478,5437
"['monocot', 'monocotyledon', 'liliopsid', 'endogen']","['angiosperm', 'flowering_plant']",6479,5325
['Chinese_lantern'],['lantern'],6480,5628
"['jaunting_car', 'jaunty_car']",['cart'],6481,4855
['fighting_chair'],['chair'],6482,5336
"[""bricklayer's_hammer""]",['hammer'],6483,5441
"['sunglasses', 'dark_glasses', 'shades']","['spectacles', 'specs', 'eyeglasses', 'glasses']",6484,5890
"['sea_slug', 'nudibranch']","['gastropod', 'univalve']",6485,4860
['tusker'],"['mammal', 'mammalian']",6486,5765
['pince-nez'],"['spectacles', 'specs', 'eyeglasses', 'glasses']",6487,5890
['protoavis'],['bird'],6488,4862
"['wrist_pin', 'gudgeon_pin']",['pin'],6489,5607
"['humeral_veil', 'veil']",['vestment'],6490,5683
['hatpin'],['pin'],6491,5607
"['gondola_car', 'gondola']",['freight_car'],6492,5111
"['settle', 'settee']",['bench'],6493,5263
"['fighter', 'fighter_aircraft', 'attack_aircraft']","['airplane', 'aeroplane', 'plane']",6494,7678
['tuille'],"['armor_plate', 'armour_plate', 'armor_plating', 'plate_armor', 'plate_armour']",6495,5724
['panzer'],"['tank', 'army_tank', 'armored_combat_vehicle', 'armoured_combat_vehicle']",6496,4953
['ohmmeter'],['meter'],6497,5528
"['bow_tie', 'bow-tie', 'bowtie']","['necktie', 'tie']",6498,5781
"['convertible', 'sofa_bed']","['sofa', 'couch', 'lounge']",6499,6000
['eightpenny_nail'],['nail'],6500,5365
"['switch_engine', 'donkey_engine']","['locomotive', 'engine', 'locomotive_engine', 'railway_locomotive']",6501,4830
